,bookID,title,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,publisher,language_name,author,genre
218,537,The Lovely Bones,3.81,328,6485,966,2003-06-01,Picador,English,Alice Sebold,Fiction
219,538,The Lovely Bones,3.81,532,367,73,2004-04-01,Large Print Press,English,Alice Sebold,Fiction
220,539,Lovely in Her Bones (Elizabeth MacPherson  #2),3.8,224,1371,43,1990-05-13,Ballantine Books,English,Sharyn McCrumb,Mystery
221,565,The Zen of CSS Design: Visual Enlightenment for the Web,3.98,296,793,28,2005-02-17,Peachpit Press,English,Dave Shea,Design
222,570,HTML  XHTML  and CSS (Visual Quickstart Guide),3.8,456,549,42,2006-08-01,Peachpit Press,English,Elizabeth Castro,Nonfiction
223,576,1000 Record Covers,3.85,575,288,31,2005-05-15,Taschen,Multiple Languages,Michael Ochs,Music
224,597,Killing Yourself to Live: 85% of a True Story,3.81,245,26381,1109,2006-06-13,Scribner,English,Chuck Klosterman,Nonfiction
225,599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,3.73,272,62089,3324,2004-07-02,Scribner,English,Chuck Klosterman,Nonfiction
226,619,Vice (V  #8),3.51,419,474,19,1996-05-02,Bantam,English,Jane Feather,Romance
227,629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),3.77,540,166046,6446,2006-04-25,HarperTorch,English,Robert M. Pirsig,Philosophy
228,639,Once Upon a Cool Motorcycle Dude,4.08,32,1773,274,2005-04-01,Walker & Company,English,Kevin O'Malley,Picture Books
229,642,Guidebook to Zen and the Art of Motorcycle Maintenance,3.72,408,286,10,1990-11-19,William Morrow Paperbacks,English,Ronald L. DiSanto,Philosophy
230,643,Motorcycle Basics Techbook,3.85,222,40,2,2002-07-05,Haynes Manuals N. America  Inc.,English,John Harold Haynes,Reference
231,650,LOGO Lounge: 2 000 International Identities by Leading Designers,3.93,191,27,0,2004-09-01,Rockport Publishers,English,Catharine M. Fishel,Design
232,655,The Death of Ivan Ilych And Other Stories,4.11,304,7300,266,2003-04-01,Signet Classics,English,Leo Tolstoy,Classics
233,656,War and Peace,4.11,1392,211671,6245,1998-06-25,Oxford University Press,English,Leo Tolstoy,Classics
234,658,The Kingdom of God Is Within You,4.13,352,2403,210,2006-09-08,Dover Publications,English,Leo Tolstoy,Philosophy
235,662,Atlas Shrugged,3.69,1168,322483,14702,1999-08-01,Plume,English,Ayn Rand,Fiction
236,663,For the New Intellectual: The Philosophy of Ayn Rand,3.68,224,2750,108,2063-12-01,Signet Book,English,Ayn Rand,Philosophy
237,664,The Fountainhead,3.87,752,1886,229,2005-04-26,Dutton,English,Ayn Rand,Fiction
238,665,The Virtue of Selfishness: A New Concept of Egoism,3.51,176,11462,467,2064-11-01,Signet,English,Ayn Rand,Philosophy
239,667,Anthem,3.63,105,110952,7277,1999-12-01,NAL,English,Ayn Rand,Fiction
240,668,We the Living,3.91,464,23199,1086,1996-01-01,Signet,English,Ayn Rand,Fiction
241,669,Capitalism: The Unknown Ideal,3.88,340,3501,153,1986-07-15,Signet,English,Ayn Rand,Philosophy
242,670,Letters of Ayn Rand,3.96,681,18,2,1997-02-01,NAL,English,Ayn Rand,Philosophy
243,672,Sailing for Dummies,3.95,416,150,7,2006-06-01,For Dummies,English,J.J. Isler,Nonfiction
244,675,Sailing from Byzantium: How a Lost Empire Shaped the World,3.88,368,646,83,2006-07-25,Delacorte Press,English,Colin  Wells,History
245,676,Sailing Alone Around the Room: New and Selected Poems,4.23,192,12180,630,2002-09-17,Random House Trade Paperbacks,English,Billy Collins,Poetry
246,678,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,3.62,286,51,5,2004-04-01,Lyons Press,English,Christopher Caswell,Nonfiction
247,681,"Natural Cures ""They"" Don't Want You to Know about",3.09,571,1601,284,2004-01-01,Alliance Publishing,English,Kevin Trudeau,Health
248,685,The Natural,3.63,231,8854,672,2003-07-07,Farrar Straus Giroux,English,Bernard Malamud,Fiction
249,698,Digging to America,3.55,277,17155,1841,2006-05-02,Alfred A. Knopf,English,Anne Tyler,Fiction
250,700,Rereading America: Cultural Contexts for Critical Thinking and Writing,3.77,826,44,3,2004-01-21,Bedford Books,English,Gary Colombo,Nonfiction
251,702,Modern Latin America,3.59,528,234,11,2004-10-07,Oxford University Press  USA,English,Thomas E. Skidmore,History
252,703,The Plot Against America,3.77,391,33321,2925,2005-09-27,Vintage International,English,Philip Roth,Fiction
253,707,Naked Pictures of Famous People,3.59,164,8703,417,1999-09-22,Dey Street Books,English,Jon   Stewart,Humor
254,759,Collected Stories,4.19,352,6375,179,2008-05-13,Harper Perennial Modern Classics,English,Gabriel GarcÃ­a MÃ¡rquez,Short Stories
255,762,CrÃ³nica de una muerte anunciada,3.97,118,7888,411,2003-10-14,Vintage Espanol,Spanish,Gabriel GarcÃ­a MÃ¡rquez,Fiction
256,763,Cien aÃ±os de soledad,4.07,496,130,5,2006-02-07,Plaza y Janes,Spanish,Gabriel GarcÃ­a MÃ¡rquez,Fiction
257,764,Del amor y otros demonios,3.98,176,4508,278,2006-02-07,Plaza y Janes,Spanish,Gabriel GarcÃ­a MÃ¡rquez,Fiction
258,765,Living to Tell the Tale,3.99,533,397,47,2004-10-12,Vintage,English,Gabriel GarcÃ­a MÃ¡rquez,Nonfiction
259,766,Memoria de mis putas tristes,3.6,112,5856,377,2004-10-19,Vintage Espanol,Spanish,Gabriel GarcÃ­a MÃ¡rquez,Fiction
260,771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,4.07,425,32569,1058,2004-09-02,Vintage Books USA,English,Brian Greene,Science
261,775,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,4.29,288,37,6,2005-05-15,Wisdom Publications,English,Upasika Kee Nanayon,Buddhism
262,787,The Mini Rough Guide to London,3.75,363,1,0,2006-04-01,Rough Guides,English,Rob Humphreys,Travel
263,793,Best of London (Lonely Planet Best Of),3.83,128,11,0,2004-09-01,Lonely Planet,English,Lonely Planet,Travel
264,797,Lonely Planet Londres,4.03,480,0,0,2006-05-01,Geoplaneta,Spanish,Lonely Planet,Travel
265,799,Out to Eat London 2002 (Lonely Planet Out to Eat),0.0,295,0,0,2001-09-01,Lonely Planet,English,Lonely Planet,blank
266,815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,3.88,287,6870,237,2006-04-04,Mariner Books,English,H.G. Bissinger,Sports
267,816,Cryptonomicon,4.25,1139,83184,4249,2002-11-01,Avon,English,Neal Stephenson,Fiction
268,821,Le RÃ©seau Kinakuta (Cryptonomicon  #2),4.1,418,5,0,2001-03-31,Payot,French,Neal Stephenson,Science Fiction
269,822,The Confusion (The Baroque Cycle  #2),4.26,815,19320,565,2005-06-14,William Morrow Paperbacks,English,Neal Stephenson,Fiction
270,823,Quicksilver (The Baroque Cycle  #1),3.93,927,30872,1735,2004-09-21,HarperCollins Perennial,English,Neal Stephenson,Fiction
271,824,The Cobweb,3.61,448,2465,137,2005-05-31,Spectra Books,English,Neal Stephenson,Fiction
272,826,The Big U,3.25,308,4657,223,2001-02-06,William Morrow Paperbacks,English,Neal Stephenson,Fiction
273,827,The Diamond Age: Or  A Young Lady's Illustrated Primer,4.19,499,71042,2767,2000-05-02,Spectra,English,Neal Stephenson,Science Fiction
274,828,Interface,3.68,640,4731,270,2005-05-31,Spectra,English,Neal Stephenson,Science Fiction
275,829,Odalisque (The Baroque Cycle  Vol. 1  Book 3),4.2,464,1567,65,2006-03-28,HarperTorch,English,Neal Stephenson,Historical Fiction
276,830,Snow Crash,4.03,438,188100,6612,2000-08-02,Bantam Books,English,Neal Stephenson,Science Fiction
277,834,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,4.16,450,1474,30,2005-06-01,Two Plus Two Publishing LLC,English,Dan Harrington,Nonfiction
278,835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,4.24,381,1929,72,2004-12-01,Two Plus Two Publishing LLC,English,Dan Harrington,Nonfiction
279,840,The Design of Everyday Things,4.17,240,18602,1379,2002-09-19,Basic Books,English,Donald A. Norman,Design
280,841,Emotional Design: Why We Love (or Hate) Everyday Things,3.95,272,3702,149,2005-05-11,Basic Books,English,Donald A. Norman,Design
281,842,The Psychology of Everyday Things,4.17,257,265,31,1988-06-13,Basic Books,English,Donald A. Norman,Design
282,848,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,4.27,259,51,7,2006-04-30,Ignatius Press,English,Alex C. Jones,Catholic
283,864,The Alchemist,3.86,192,920,76,2006-05-02,HarperOne,English,Paulo Coelho,Fiction
284,865,The Alchemist,3.86,197,1631221,55843,1993-05-01,HarperCollins,English,Paulo Coelho,Fiction
285,866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),4.57,192,9013,153,2006-09-19,VIZ Media LLC,English,Hiromu Arakawa,Manga
286,868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),4.56,192,16666,299,2005-09-13,VIZ Media LLC,English,Hiromu Arakawa,Manga
287,869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),4.57,192,11451,161,2006-07-18,VIZ Media LLC,English,Hiromu Arakawa,Manga
288,870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),4.5,192,111091,1427,2005-05-03,VIZ Media LLC,English,Hiromu Arakawa,Manga
289,871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),4.55,200,10752,294,2005-11-08,VIZ Media LLC,English,Hiromu Arakawa,Manga
290,872,The Illustrated Alchemist: A Fable about Following Your Dream,3.86,198,251,32,1998-11-01,HarperCollins Publishers,English,Paulo Coelho,Fiction
291,873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),4.52,192,14923,419,2005-07-05,VIZ Media LLC,English,Hiromu Arakawa,Manga
292,880,Pompeii,3.82,274,26922,1726,2005-11-08,Random House Trade Paperbacks,English,Robert   Harris,Historical Fiction
293,888,The Last Days of Pompeii,3.6,360,1156,68,2002-12-03,Borgo Press,English,Edward Bulwer-Lytton,Historical Fiction
294,890,Of Mice and Men,3.87,103,1755253,25554,2002-01-08,Penguin Books,English,John Steinbeck,Classics
295,900,The Game: Penetrating the Secret Society of Pickup Artists,3.74,464,20529,1592,2005-09-06,It Books,English,Neil Strauss,Nonfiction
296,902,The Westing Game,4.02,182,142121,8782,2004-04-12,Puffin,English,Ellen Raskin,Mystery
297,903,The Egypt Game,3.83,215,30231,1130,2009-07-07,Turtleback Books,English,Zilpha Keatley Snyder,Fiction
298,929,Memoirs of a Geisha,4.11,503,280309,3703,2005-11-22,Vintage Books USA,English,Arthur Golden,Fiction
299,930,Memoirs of a Geisha,4.11,434,1301083,19296,2005-11-15,Random House Large Print Publishing,English,Arthur Golden,Fiction
300,931,Memoirs of a Geisha,4.11,497,2122,256,2005-12-01,Vintage,English,Arthur Golden,Fiction
301,932,Memoirs of a Geisha: A Portrait of the Film,4.08,144,145,8,2005-10-20,Newmarket Press,English,David        James,Nonfiction
302,933,Memoirs of a Geisha,4.11,497,4189,462,1998-06-04,Vintage,English,Arthur Golden,Fiction
303,935,Geisha of Gion,3.93,334,1556,158,2003-05-06,Pocket Books,English,Mineko Iwasaki,Nonfiction
304,941,Love As A Foreign Language #5,3.44,58,9,2,2006-02-01,Oni Press,English,J. Torres,Graphic Novels
305,944,Jungle Love,3.41,95,59,7,2002-08-01,Cambridge University Press,English,Margaret Johnson,Romance
306,955,The 5 Love Languages / The 5 Love Languages Journal,4.7,0,22,4,2005-01-01,Moody Publishers,English,Gary Chapman,Nonfiction
307,960,Angels & Demons (Robert Langdon  #1),3.89,736,2418736,21303,2006-04-01,Pocket Books,English,Dan Brown,Fiction
308,965,Ãngeles y demonios (Robert Langdon  #1),3.89,508,196,20,2005-12-01,Umbriel,Spanish,Dan Brown,Fiction
309,966,Angeles & Demonios,3.89,18,65,7,2005-12-01,FonoLibro,Spanish,Dan Brown,Fiction
310,968,The Da Vinci Code (Robert Langdon  #2),3.84,489,1679706,35877,2006-03-28,Anchor,English,Dan Brown,Fiction
311,969,The Da Vinci Code,3.84,467,1120,105,2006-03-28,Broadway Books,English,Dan Brown,Fiction
312,972,Da Vinci Code (Robert Langdon  #2),3.84,744,377,16,2005-05-03,Pocket,French,Dan Brown,Fiction
313,975,Deception Point,3.71,736,4919,410,2006-04-01,Pocket Books,English,Dan Brown,Fiction
314,977,Deception Point,3.71,585,3353,183,2004-05-01,Corgi Books,English,Dan Brown,Fiction
315,980,Deception Point,3.71,448,61,4,2005-08-01,Bantam Press,English,Dan Brown,Fiction
316,987,A Killing Rain (Louis Kincaid  #6),4.04,383,456,41,2005-02-01,Pinnacle,English,P.J. Parrish,Mystery
317,998,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,4.03,258,61760,2600,1998-10-01,Gallery Books,English,Thomas J. Stanley,Finance
318,1005,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,4.18,320,88897,2334,2005-09-01,Tarcherperigee,English,Napoleon Hill,Business
319,1007,Think and Grow Rich,4.18,368,48,9,2004-08-07,High Roads Media,English,Napoleon Hill,Business
320,1014,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),3.58,256,173,14,2006-06-07,Pragmatic Bookshelf,English,Mike   Mason,Programming
321,1022,Read My Lips: Sexual Subversion and the End of Gender,3.95,288,253,17,2005-06-01,Firebrand Books,English,Riki Anne Wilchins,Queer
322,1032,Trump: The Art of the Deal,3.66,384,12748,948,2004-12-28,Ballantine Books,English,Donald J. Trump,Business
323,1052,The Richest Man in Babylon,4.26,194,76451,3400,2008-02-01,Berkley Books,English,George S. Clason,Finance
324,1053,The Richest Man in Babylon,4.26,4,86,15,2005-06-17,Recorded Books  Inc.,English,George S. Clason,Finance
325,1059,Shibumi,4.21,480,9498,637,2005-05-10,Broadway Books,English,Trevanian,Fiction
326,1067,1776,4.07,386,166916,6243,2006-07-04,Simon  Schuster,English,David McCullough,History
327,1068,1776,4.22,192,1299,30,1976-11-18,Penguin Books,English,Peter  Stone,Plays
328,1073,The Crescent Obscured: The United States and the Muslim World  1776-1815,3.62,284,31,5,2000-07-15,University of Chicago Press,English,Robert J. Allison,History
329,1078,The Good Earth (House of Earth  #1),3.98,418,200744,7656,2009-03-04,Howard Publishing Co,English,Pearl S. Buck,Classics
330,1090,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,3.93,5,26,2,2005-03-15,Zondervan,English,Rick Warren,Christian
331,1097,Fast Food Nation: The Dark Side of the All-American Meal,3.74,399,190039,4922,2005-07-05,Harper Perennial,English,Eric Schlosser,Nonfiction
332,1099,Fast Food Nation: What The All-American Meal is Doing to the World,3.74,384,811,77,2002-04-04,Penguin Books,English,Eric Schlosser,Nonfiction
333,1103,Snow Flower and the Secret Fan,4.07,269,297533,14935,2006-02-21,Random House,English,Lisa See,Historical Fiction
334,1110,The Broker,3.78,422,72361,2334,2006-09-26,Delta,English,John Grisham,Fiction
335,1111,The Power Broker: Robert Moses and the Fall of New York,4.51,1344,11208,1237,1975-07-12,Vintage,English,Robert A. Caro,History
336,1117,The Power Broker: A Novel (Christian Gillette  #3),3.75,320,28,1,2006-07-25,Ballantine Books,English,Stephen W. Frey,Fiction
337,1120,Body For Life: 12 Weeks to Mental and Physical Strength,3.74,201,3877,275,1999-06-10,HarperCollins Publishers  Inc.,English,Bill Phillips,Health
338,1121,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,3.65,288,401,63,2005-04-01,Rodale Books,English,Pamela Peeke,Nonfiction
339,1123,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,3.95,405,814,51,2003-11-26,High Point Media,English,Bill Phillips,Cookbooks
340,1130,The Warren Buffett Way,4.13,245,228,16,2005-10-01,John Wiley & Sons,English,Robert G. Hagstrom,Finance
341,1138,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,4.07,432,39,1,2003-04-18,Wiley,English,Robert P. Miles,Business
342,1164,Monkey Business: True Story of the Scopes Trial,3.15,368,26,8,2005-05-15,B Books,English,Marvin N. Olasky,Philosophy
343,1167,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),3.99,68,11178,623,1993-02-16,Random House Books for Young Readers,English,Barbara Park,Childrens
344,1169,Monkey Business,3.67,392,3379,67,2004-09-24,Red Dress Ink,English,Sarah Mlynowski,Chick Lit
345,1171,Liar's Poker,4.15,256,22843,936,1990-10-01,Penguin Books,English,Michael   Lewis,Nonfiction
346,1177,Liar's Poker: A Harry Garnish Mystery,3.31,214,13,1,1993-06-01,Walker & Company,English,Frank McConnell,blank
347,1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,4.08,64,8,2,2001-03-01,Ryland Peters & Small,English,Ursula Ferrigno,Cookbooks
348,1191,Giada's Family Dinners,3.96,256,14103,74,2006-04-04,Clarkson Potter,English,Giada De Laurentiis,Cookbooks
349,1192,Everyday Italian: 125 Simple and Delicious Recipes,3.95,256,40125,217,2005-02-22,Clarkson Potter,English,Giada De Laurentiis,Cookbooks
350,1193,Everyday Pasta,4.09,240,8822,55,2007-04-03,Clarkson Potter,English,Giada De Laurentiis,Cookbooks
351,1196,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,4.09,256,3697,34,2006-09-26,Clarkson Potter,English,Tyler Florence,Cookbooks
352,1197,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,4.06,304,1426,16,2003-03-25,Clarkson Potter Publishers,English,Tyler Florence,Cookbooks
353,1198,Eat This Book: Cooking with Global Fresh Flavors,3.92,287,275,15,2004-10-01,Clarkson Potter Publishers,English,Tyler Florence,Cookbooks
354,1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,320,628745,13034,2006-10-17,William Morrow,English,Steven D. Levitt,Nonfiction
355,1204,Freakonomics: Un economista polÃ­ticamente incorrecto explora el lado oculto de lo que nos afecta,3.97,250,193,23,2006-08-01,Ediciones B,Spanish,Steven D. Levitt,Nonfiction
356,1206,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,496,98,5,2006-12-08,Harper,English,Steven D. Levitt,Nonfiction
357,1218,The Last Assassin (John Rain  #5),4.27,338,189,25,2006-06-01,Putnam Publishing Group,English,Barry Eisler,Thriller
358,1226,Life of Pi,3.91,401,4318,668,2004-05-03,Mariner Books / Harvest Books,English,Yann Martel,Fiction
359,1230,L'Histoire de Pi,3.91,448,177,26,2005-11-24,Gallimard,French,Yann Martel,Fiction
360,1234,Shadows and Wind: A View of Modern Vietnam,3.49,400,102,8,1999-09-01,Penguin Books,English,Robert Templer,History
361,1241,A Million Little Pieces,3.65,515,206011,10821,2005-09-22,Anchor Books,English,James Frey,Fiction
362,1242,A Million Little Pieces of Feces,3.56,256,43,6,2006-02-10,Lulu.com,English,Python Bonkers,blank
363,1243,A Million Little Lies,3.41,191,201,24,2006-03-28,William Morrow Paperbacks,English,James Pinocchio,Humor
364,1246,The Leadership Challenge,4.05,458,873,40,2003-08-07,Jossey-Bass,English,James M. Kouzes,Leadership
